huc8_digit,huc8_name,num_of_tiles,API_URL
05040001,Tuscarawas,28,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05040001&max=150
05040002,Mohican,13,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05040002&max=150
05040003,Walhonding,23,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05040003&max=150
05040004,Muskingum,27,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05040004&max=150
05040005,Wills,14,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05040005&max=150
05040006,Licking,18,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05040006&max=150
05050001,Upper New,18,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05050001&max=150
05050002,Middle New,19,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05050002&max=150
05050003,Greenbrier,22,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05050003&max=150
05050004,Lower New,18,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05050004&max=150
05050005,Gauley,22,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05050005&max=150
05050006,Upper Kanawha,15,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05050006&max=150
05050007,Elk,23,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05050007&max=150
05050008,Lower Kanawha,29,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05050008&max=150
05050009,Coal,19,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05050009&max=150
05060001,Upper Scioto,38,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05060001&max=150
05060002,Lower Scioto,37,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05060002&max=150
05060003,Paint,16,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05060003&max=150
05070101,Upper Guyandotte,15,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05070101&max=150
05070102,Lower Guyandotte,19,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05070102&max=150
05070201,Tug,16,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05070201&max=150
05070202,Upper Levisa,5,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05070202&max=150
05070203,Lower Levisa,5,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05070203&max=150
05070204,Big Sandy,10,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05070204&max=150
05080001,Upper Great Miami, Indiana, Ohio,30,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05080001&max=150
05080002,Lower Great Miami, Indiana, Ohio,15,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05080002&max=150
05080003,Whitewater,9,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05080003&max=150
05090101,Raccoon-Symmes,34,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05090101&max=150
05090102,Twelvepole,15,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05090102&max=150
05090103,Little Scioto-Tygarts,16,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05090103&max=150
05090104,Little Sandy,8,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05090104&max=150
05090201,Ohio Brush-Whiteoak,22,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05090201&max=150
05090202,Little Miami,24,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05090202&max=150
05090203,Middle Ohio-Laughery,9,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05090203&max=150
05100101,Licking,13,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05100101&max=150
05100102,South Fork Licking,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05100102&max=150
05100201,North Fork Kentucky,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05100201&max=150
05100202,Middle Fork Kentucky,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05100202&max=150
05100203,South Fork Kentucky,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05100203&max=150
05100204,Upper Kentucky,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05100204&max=150
05100205,Lower Kentucky,1,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05100205&max=150
05110001,Upper Green,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05110001&max=150
05110002,Barren,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05110002&max=150
05110003,Middle Green,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05110003&max=150
05110004,Rough,3,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05110004&max=150
05110005,Lower Green,1,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05110005&max=150
05110006,Pond,1,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05110006&max=150
05120101,Upper Wabash,37,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120101&max=150
05120102,Salamonie,5,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120102&max=150
05120103,Mississinewa,18,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120103&max=150
05120104,Eel,27,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120104&max=150
05120105,Middle Wabash-Deer,27,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120105&max=150
05120106,Tippecanoe,52,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120106&max=150
05120107,Wildcat,28,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120107&max=150
05120108,Middle Wabash-Little Vermilion,14,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120108&max=150
05120109,Vermilion,8,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120109&max=150
05120110,Sugar,19,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120110&max=150
05120111,Middle Wabash-Busseron,16,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120111&max=150
05120112,Embarras,9,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120112&max=150
05120113,Lower Wabash,17,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120113&max=150
05120114,Little Wabash,10,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120114&max=150
05120115,Skillet,6,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120115&max=150
05120201,Upper White,21,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120201&max=150
05120202,Lower White,19,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120202&max=150
05120203,Eel,13,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120203&max=150
05120204,Driftwood,11,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120204&max=150
05120205,Flatrock-Haw,5,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120205&max=150
05120206,Upper East Fork White,14,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120206&max=150
05120207,Muscatatuck,13,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120207&max=150
05120208,Lower East Fork White,30,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120208&max=150
05120209,Patoka,12,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05120209&max=150
05130101,Upper Cumberland,3,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130101&max=150
05130102,Rockcastle,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130102&max=150
05130103,Upper Cumberland-Lake Cumberland,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130103&max=150
05130104,South Fork Cumberland,5,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130104&max=150
05130105,Obey,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130105&max=150
05130106,Upper Cumberland-Cordell Hull Reservoir,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130106&max=150
05130107,Collins,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130107&max=150
05130108,Caney,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130108&max=150
05130201,Lower Cumberland-Old Hickory Lake,2,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130201&max=150
05130202,Lower Cumberland-Sycamore,7,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130202&max=150
05130203,Stones,2,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130203&max=150
05130204,Harpeth,6,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130204&max=150
05130205,Lower Cumberland,5,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130205&max=150
05130206,Red,3,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05130206&max=150
05140101,Silver-Little Kentucky,14,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05140101&max=150
05140102,Salt,10,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05140102&max=150
05140103,Rolling Fork,4,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05140103&max=150
05140104,Blue-Sinking,28,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05140104&max=150
05140201,Lower Ohio-Little Pigeon,4,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05140201&max=150
05140202,Highland-Pigeon,7,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05140202&max=150
05140203,Lower Ohio-Bay,14,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05140203&max=150
05140204,Saline,15,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05140204&max=150
05140205,Tradewater,4,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05140205&max=150
05140206,Lower Ohio,22,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=05140206&max=150
06010101,North Fork Holston,2,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=06010101&max=150
06010102,South Fork Holston,3,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=06010102&max=150
06010103,Watauga, North Carolina, Tennessee,7,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=06010103&max=150
06010104,Holston,1,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=06010104&max=150
06010105,Upper French Broad,19,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=06010105&max=150
